356,Seventh Son,"Action,Adventure,Fantasy","When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.",Sergei Bodrov,"Ben Barnes, Julianne Moore, Jeff Bridges, Alicia Vikander",2014,102,5.5,59958,17.18,30
357,Demain tout commence,"Comedy,Drama",Samuel parties hard in the Marseille area of France and is awoken one morning by a woman carrying a baby she claims is his. She drives off leaving him with a wailing infant; he gives chase ... See full summary »,Hugo Gélin,"Omar Sy, Clémence Poésy, Antoine Bertrand, Ashley Walters",2016,118,7.4,5496,,
358,The Theory of Everything,"Biography,Drama,Romance",A look at the relationship between the famous physicist Stephen Hawking and his wife.,James Marsh,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",2014,123,7.7,299718,35.89,72
359,This Is the End,"Comedy,Fantasy","While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the Biblical Apocalypse.",Evan Goldberg,"James Franco, Jonah Hill, Seth Rogen,Jay Baruchel",2013,107,6.6,327838,101.47,67
360,About Time,"Comedy,Drama,Fantasy","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy,Lydia Wilson",2013,123,7.8,221600,15.29,55
361,Step Brothers,Comedy,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,Adam McKay,"Will Ferrell, John C. Reilly, Mary Steenburgen,Richard Jenkins",2008,98,6.9,223065,100.47,51
362,Clown,"Horror,Thriller","A loving father finds a clown suit for his son's birthday party, only to realize that it is not a suit at all.",Jon Watts,"Andy Powers, Laura Allen, Peter Stormare, Christian Distefano",2014,100,5.7,14248,0.05,42
626,Total Recall,"Action,Adventure,Mystery","A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run.",Len Wiseman,"Colin Farrell, Bokeem Woodbine, Bryan Cranston,Kate Beckinsale",2012,118,6.3,210965,58.88,43
627,X-Men: The Last Stand,"Action,Adventure,Fantasy","When a cure is found to treat mutations, lines are drawn amongst the X-Men, led by Professor Charles Xavier, and the Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",Brett Ratner,"Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen",2006,104,6.7,406540,234.36,58
628,The Escort,"Comedy,Drama,Romance","Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",Will Slocombe,"Lyndsy Fonseca, Michael Doneger, Tommy Dewey,Bruce Campbell",2016,88,6,7181,,46
629,The Whole Truth,"Crime,Drama,Mystery",A defense attorney works to get his teenage client acquitted of murdering his wealthy father.,Courtney Hunt,"Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso",2016,93,6.1,10700,,
630,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Family","Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",Shawn Levy,"Ben Stiller, Robin Williams, Owen Wilson, Dick Van Dyke",2014,98,6.2,74886,113.73,47
631,Love & Other Drugs,"Comedy,Drama,Romance",A young woman suffering from Parkinson's befriends a drug rep working for Pfizer in 1990s Pittsburgh.,Edward Zwick,"Jake Gyllenhaal, Anne Hathaway, Judy Greer, Oliver Platt",2010,112,6.7,151519,32.36,55
632,The Interview,Comedy,"Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",Evan Goldberg,"James Franco, Seth Rogen, Randall Park, Lizzy Caplan",2014,112,6.6,261536,6.11,52
633,The Host,"Comedy,Drama,Horror",A monster emerges from Seoul's Han River and focuses its attention on attacking people. One victim's loving family does what it can to rescue her from its clutches.,Bong Joon Ho,"Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae",2006,120,7,73491,2.2,85
634,Megan Is Missing,"Drama,Horror,Thriller",Two teenage girls encounter an Internet child predator.,Michael Goi,"Amber Perkins, Rachel Quinn, Dean Waite, Jael Elizabeth Steinmeyer",2011,85,4.9,6683,,94
635,WALL·E,"Animation,Adventure,Family","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",Andrew Stanton,"Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard",2008,98,8.4,776897,223.81,
636,Knocked Up,"Comedy,Romance","For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.",Judd Apatow,"Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann",2007,129,7,309398,148.73,85
637,Source Code,"Mystery,Romance,Sci-Fi",A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.,Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga,Jeffrey Wright",2011,93,7.5,404884,54.7,74
638,Lawless,"Crime,Drama","Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",John Hillcoat,"Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke",2012,116,7.3,195360,37.4,58
639,Unfriended,"Drama,Horror,Mystery","A group of online chat room friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.",Levan Gabriadze,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",2014,83,5.6,50402,31.54,59
640,American Reunion,Comedy,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",Jon Hurwitz,"Jason Biggs, Alyson Hannigan,Seann William Scott, Chris Klein",2012,113,6.7,178471,56.72,49
641,The Pursuit of Happyness,"Biography,Drama",A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,Gabriele Muccino,"Will Smith, Thandie Newton, Jaden Smith, Brian Howe",2006,117,8,361105,162.59,64
642,Relatos salvajes,"Comedy,Drama,Thriller",Six short stories that explore the extremities of human behavior involving people in distress.,Damián Szifron,"Darío Grandinetti, María Marull, Mónica Villa, Rita Cortese",2014,122,8.1,110100,3.08,77
643,The Ridiculous 6,"Comedy,Western","An outlaw who was raised by Native Americans discovers that he has five half-brothers; together the men go on a mission to find their wayward, deadbeat dad.",Frank Coraci,"Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner",2015,119,4.8,31149,,18
964,I Spit on Your Grave,"Crime,Horror,Thriller","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",Steven R. Monroe,"Sarah Butler, Jeff Branson, Andrew Howard,Daniel Franzese",2010,108,6.3,60133,0.09,27
965,Custody,Drama,The lives of three women are unexpectedly changed when they cross paths at a New York Family Court.,James Lapine,"Viola Davis, Hayden Panettiere, Catalina Sandino Moreno, Ellen Burstyn",2016,104,6.9,280,,72
966,Inland Empire,"Drama,Mystery,Thriller","As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal.",David Lynch,"Laura Dern, Jeremy Irons, Justin Theroux, Karolina Gruszka",2006,180,7,44227,,
967,L'odyssée,"Adventure,Biography","Highly influential and a fearlessly ambitious pioneer, innovator, filmmaker, researcher and conservationist, Jacques-Yves Cousteau's aquatic adventure covers roughly thirty years of an inarguably rich in achievements life.",Jérôme Salle,"Lambert Wilson, Pierre Niney, Audrey Tautou,Laurent Lucas",2016,122,6.7,1810,,70
968,The Walk,"Adventure,Biography,Crime","In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers.",Robert Zemeckis,"Joseph Gordon-Levitt, Charlotte Le Bon,Guillaume Baillargeon, Émilie Leclerc",2015,123,7.3,92378,10.14,
969,Wrecker,"Action,Horror,Thriller","Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker... See full summary »",Micheal Bafaro,"Anna Hutchison, Andrea Whitburn, Jennifer Koenig,Michael Dickson",2015,83,3.5,1210,,37
970,The Lone Ranger,"Action,Adventure,Western","Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.",Gore Verbinski,"Johnny Depp, Armie Hammer, William Fichtner,Tom Wilkinson",2013,150,6.5,190855,89.29,
971,Texas Chainsaw 3D,"Horror,Thriller",A young woman travels to Texas to collect an inheritance; little does she know that an encounter with a chainsaw-wielding killer is part of the reward.,John Luessenhop,"Alexandra Daddario, Tania Raymonde, Scott Eastwood, Trey Songz",2013,92,4.8,37060,34.33,62
972,Disturbia,"Drama,Mystery,Thriller",A teen living under house arrest becomes convinced his neighbor is a serial killer.,D.J. Caruso,"Shia LaBeouf, David Morse, Carrie-Anne Moss, Sarah Roemer",2007,105,6.9,193491,80.05,
973,Rock of Ages,"Comedy,Drama,Musical","A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",Adam Shankman,"Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin",2012,123,5.9,64513,38.51,47
974,Scream 4,"Horror,Mystery","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",Wes Craven,"Neve Campbell, Courteney Cox, David Arquette, Lucy Hale",2011,111,6.2,108544,38.18,52
975,Queen of Katwe,"Biography,Drama,Sport",A Ugandan girl sees her world rapidly change after being introduced to the game of chess.,Mira Nair,"Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza",2016,124,7.4,6753,8.81,73
976,My Big Fat Greek Wedding 2,"Comedy,Family,Romance",A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.,Kirk Jones,"Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan",2016,94,6,20966,59.57,37
977,Dark Places,"Drama,Mystery,Thriller","Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night.",Gilles Paquet-Brenner,"Charlize Theron, Nicholas Hoult, Christina Hendricks, Chloë Grace Moretz",2015,113,6.2,31634,,39
978,Amateur Night,Comedy,"Guy Carter is an award-winning graduate student of architecture. He's got a beautiful wife and a baby on the way. The problem? He doesn't have ""his ducks in a row,"" which only fuels his ... See full summary »",Lisa Addario,"Jason Biggs, Janet Montgomery,Ashley Tisdale, Bria L. Murphy",2016,92,5,2229,,38
979,It's Only the End of the World,Drama,"Louis (Gaspard Ulliel), a terminally ill writer, returns home after a long absence to tell his family that he is dying.",Xavier Dolan,"Nathalie Baye, Vincent Cassel, Marion Cotillard, Léa Seydoux",2016,97,7,10658,,48
980,The Skin I Live In,"Drama,Thriller","A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",Pedro Almodóvar,"Antonio Banderas, Elena Anaya, Jan Cornet,Marisa Paredes",2011,120,7.6,108772,3.19,70
981,Miracles from Heaven,"Biography,Drama,Family",A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident.,Patricia Riggen,"Jennifer Garner, Kylie Rogers, Martin Henderson,Brighton Sharbino",2016,109,7,12048,61.69,44
982,Annie,"Comedy,Drama,Family","A foster kid, who lives with her mean foster mom, sees her life change when business tycoon and New York mayoral candidate Will Stacks makes a thinly-veiled campaign move and takes her in.",Will Gluck,"Quvenzhané Wallis, Cameron Diaz, Jamie Foxx, Rose Byrne",2014,118,5.3,27312,85.91,33
983,Across the Universe,"Drama,Fantasy,Musical",The music of the Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,Julie Taymor,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",2007,133,7.4,95172,24.34,56
984,Let's Be Cops,Comedy,"Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",Luke Greenfield,"Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev",2014,104,6.5,112729,82.39,30
985,Max,"Adventure,Family",A Malinois dog that helped American Marines in Afghanistan returns to the United States and is adopted by his handler's family after suffering a traumatic experience.,Boaz Yakin,"Thomas Haden Church, Josh Wiggins, Luke Kleintank,Lauren Graham",2015,111,6.8,21405,42.65,47
986,Your Highness,"Adventure,Comedy,Fantasy","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",David Gordon Green,"Danny McBride, Natalie Portman, James Franco, Rasmus Hardiker",2011,102,5.6,87904,21.56,31
987,Final Destination 5,"Horror,Thriller",Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.,Steven Quale,"Nicholas D'Agosto, Emma Bell, Arlen Escarpeta, Miles Fisher",2011,92,5.9,88000,42.58,50
988,Endless Love,"Drama,Romance",The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,Shana Feste,"Gabriella Wilde, Alex Pettyfer, Bruce Greenwood,Robert Patrick",2014,104,6.3,33688,23.39,30
989,Martyrs,Horror,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",Pascal Laugier,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin,Robert Toupin",2008,99,7.1,63785,,89
990,Selma,"Biography,Drama,History","A chronicle of Martin Luther King's campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama in 1965.",Ava DuVernay,"David Oyelowo, Carmen Ejogo, Tim Roth, Lorraine Toussaint",2014,128,7.5,67637,52.07,
991,Underworld: Rise of the Lycans,"Action,Adventure,Fantasy","An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.",Patrick Tatopoulos,"Rhona Mitra, Michael Sheen, Bill Nighy, Steven Mackintosh",2009,92,6.6,129708,45.8,44
992,Taare Zameen Par,"Drama,Family,Music","An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",Aamir Khan,"Darsheel Safary, Aamir Khan, Tanay Chheda, Sachet Engineer",2007,165,8.5,102697,1.2,42
993,Take Me Home Tonight,"Comedy,Drama,Romance","Four years after graduation, an awkward high school genius uses his sister's boyfriend's Labor Day party as the perfect opportunity to make his move on his high school crush.",Michael Dowse,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer",2011,97,6.3,45419,6.92,
994,Resident Evil: Afterlife,"Action,Adventure,Horror","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Wentworth Miller,Kim Coates",2010,97,5.9,140900,60.13,37
995,Project X,Comedy,"3 high school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame",2012,88,6.7,164088,54.72,48
996,Secret in Their Eyes,"Crime,Drama,Mystery","A tight-knit team of rising investigators, along with their supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",Billy Ray,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris",2015,111,6.2,27585,,45
997,Hostel: Part II,Horror,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",Eli Roth,"Lauren German, Heather Matarazzo, Bijou Phillips, Roger Bart",2007,94,5.5,73152,17.54,46
998,Step Up 2: The Streets,"Drama,Music,Romance",Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,Jon M. Chu,"Robert Hoffman, Briana Evigan, Cassie Ventura, Adam G. Sevani",2008,98,6.2,70699,58.01,50
999,Search Party,"Adventure,Comedy",A pair of friends embark on a mission to reunite their pal with the woman he was going to marry.,Scot Armstrong,"Adam Pally, T.J. Miller, Thomas Middleditch,Shannon Woodward",2014,93,5.6,4881,,22
1000,Nine Lives,"Comedy,Family,Fantasy",A stuffy businessman finds himself trapped inside the body of his family's cat.,Barry Sonnenfeld,"Kevin Spacey, Jennifer Garner, Robbie Amell,Cheryl Hines",2016,87,5.3,12435,19.64,11
